enc_state_id_std,enc_store_id_std,enc_cat_id_std,enc_dept_id_std,enc_state_id_cat_id_std,enc_state_id_dept_id_std,enc_store_id_cat_id_std,enc_store_id_dept_id_std,enc_item_id_std,enc_item_id_state_id_std,enc_item_id_store_id_std
0.895,0.8403,1.575,1.34,1.16,0.8296,1.157,1.154,1.34,0.8296,1.154
0.895,0.886,1.575,1.34,1.16,0.8296,1.132,0.755,1.34,0.8296,0.755
0.895,0.945,1.575,1.34,1.16,0.8296,1.183,0.8794,1.34,0.8296,0.8794
1.478,1.101,1.575,1.34,1.938,1.362,1.33,0.861,1.34,1.362,0.861
1.478,2.082,1.575,1.34,1.938,1.362,2.588,1.711,1.34,1.362,1.711
1.478,1.046,1.575,1.34,1.938,1.362,1.399,1.214,1.34,1.362,1.214
1.187,0.9736,0.7407,0.912,0.913,1.099,1.003,1.199,0.912,1.099,1.199
1.187,1.353,0.7407,0.912,0.913,1.099,0.7544,0.889,0.912,1.099,0.889
1.187,1.506,0.7407,0.912,0.913,1.099,1.044,1.294,0.912,1.099,1.294
1.187,0.721,0.7407,0.912,0.913,1.099,0.8003,0.947,0.912,1.099,0.947
0.895,0.8403,0.7407,0.912,0.6147,0.7593,0.457,0.5913,0.912,0.7593,0.5913
0.895,0.886,0.7407,0.912,0.6147,0.7593,0.661,0.8247,0.912,0.7593,0.8247
0.895,0.945,0.7407,0.912,0.6147,0.7593,0.6787,0.8135,0.912,0.7593,0.8135
1.478,1.101,0.7407,0.912,0.4663,0.5503,0.5723,0.7197,0.912,0.5503,0.7197
1.478,2.082,0.7407,0.912,0.4663,0.5503,0.348,0.3406,0.912,0.5503,0.3406
1.478,1.046,0.7407,0.912,0.4663,0.5503,0.3838,0.4636,0.912,0.5503,0.4636
1.187,0.9736,0.7407,0.3362,0.913,0.3347,1.003,0.4263,0.3362,0.3347,0.4263
1.187,1.353,0.7407,0.3362,0.913,0.3347,0.7544,0.2544,0.3362,0.3347,0.2544
1.187,1.506,0.7407,0.3362,0.913,0.3347,1.044,0.3723,0.3362,0.3347,0.3723
1.187,0.721,0.7407,0.3362,0.913,0.3347,0.8003,0.225,0.3362,0.3347,0.225
0.895,0.8403,0.7407,0.3362,0.6147,0.377,0.457,0.2047,0.3362,0.377,0.2047
0.895,0.886,0.7407,0.3362,0.6147,0.377,0.661,0.39,0.3362,0.377,0.39
0.895,0.945,0.7407,0.3362,0.6147,0.377,0.6787,0.4656,0.3362,0.377,0.4656
1.478,1.101,0.7407,0.3362,0.4663,0.2559,0.5723,0.2291,0.3362,0.2559,0.2291
1.478,2.082,0.7407,0.3362,0.4663,0.2559,0.348,,0.3362,0.2559,
1.478,1.046,0.7407,0.3362,0.4663,0.2559,0.3838,0.2686,0.3362,0.2559,0.2686
1.187,0.9736,0.7124,0.7954,0.7905,0.8384,0.695,0.7754,0.7954,0.8384,0.7754
1.187,1.353,0.7124,0.7954,0.7905,0.8384,0.983,0.975,0.7954,0.8384,0.975
1.187,1.506,0.7124,0.7954,0.7905,0.8384,0.7456,0.8047,0.7954,0.8384,0.8047
1.187,0.721,0.7124,0.7954,0.7905,0.8384,0.652,0.773,0.7954,0.8384,0.773
0.895,0.8403,0.7124,0.7954,0.53,0.4563,0.541,0.543,0.7954,0.4563,0.543
0.895,0.886,0.7124,0.7954,0.53,0.4563,0.557,0.3892,0.7954,0.4563,0.3892
0.895,0.945,0.7124,0.7954,0.53,0.4563,0.4817,0.3967,0.7954,0.4563,0.3967
1.478,1.101,0.7124,0.7954,0.7305,0.9062,0.964,1.097,0.7954,0.9062,1.097
1.478,2.082,0.7124,0.7954,0.7305,0.9062,0.555,0.6772,0.7954,0.9062,0.6772
1.478,1.046,0.7124,0.7954,0.7305,0.9062,0.49,0.58,0.7954,0.9062,0.58
1.187,0.9736,0.7124,0.608,0.7905,0.7305,0.695,0.5854,0.608,0.7305,0.5854
1.187,1.353,0.7124,0.608,0.7905,0.7305,0.983,0.9883,0.608,0.7305,0.9883
1.187,1.506,0.7124,0.608,0.7905,0.7305,0.7456,0.68,0.608,0.7305,0.68
1.187,0.721,0.7124,0.608,0.7905,0.7305,0.652,0.443,0.608,0.7305,0.443
0.895,0.8403,0.7124,0.608,0.53,0.588,0.541,0.541,0.608,0.588,0.541
0.895,0.886,0.7124,0.608,0.53,0.588,0.557,0.6885,0.608,0.588,0.6885
0.895,0.945,0.7124,0.608,0.53,0.588,0.4817,0.526,0.608,0.588,0.526
1.478,1.101,0.7124,0.608,0.7305,0.3645,0.964,0.3699,0.608,0.3645,0.3699
1.478,2.082,0.7124,0.608,0.7305,0.3645,0.555,0.357,0.608,0.3645,0.357
1.478,1.046,0.7124,0.608,0.7305,0.3645,0.49,0.3687,0.608,0.3645,0.3687
1.187,0.9736,1.575,1.236,1.473,1.588,1.075,1.095,1.236,1.588,1.095
1.187,1.353,1.575,1.236,1.473,1.588,1.71,1.765,1.236,1.588,1.765
1.187,1.506,1.575,1.236,1.473,1.588,1.91,2.27,1.236,1.588,2.27
1.187,0.721,1.575,1.236,1.473,1.588,0.711,0.559,1.236,1.588,0.559
0.895,0.8403,1.575,1.236,1.16,0.935,1.157,0.9556,1.236,0.935,0.9556
0.895,0.886,1.575,1.236,1.16,0.935,1.132,1.104,1.236,0.935,1.104
0.895,0.945,1.575,1.236,1.16,0.935,1.183,0.712,1.236,0.935,0.712
1.478,1.101,1.575,1.236,1.938,0.8154,1.33,0.935,1.236,0.8154,0.935
1.478,2.082,1.575,1.236,1.938,0.8154,2.588,0.813,1.236,0.8154,0.813
1.478,1.046,1.575,1.236,1.938,0.8154,1.399,0.588,1.236,0.8154,0.588
1.187,0.9736,1.575,1.862,1.473,1.325,1.075,1.231,1.862,1.325,1.231
1.187,1.353,1.575,1.862,1.473,1.325,1.71,1.509,1.862,1.325,1.509
1.187,1.506,1.575,1.862,1.473,1.325,1.91,1.461,1.862,1.325,1.461
1.187,0.721,1.575,1.862,1.473,1.325,0.711,0.8535,1.862,1.325,0.8535
0.895,0.8403,1.575,1.862,1.16,1.345,1.157,1.269,1.862,1.345,1.269
0.895,0.886,1.575,1.862,1.16,1.345,1.132,1.286,1.862,1.345,1.286
0.895,0.945,1.575,1.862,1.16,1.345,1.183,1.429,1.862,1.345,1.429
1.478,1.101,1.575,1.862,1.938,2.47,1.33,1.559,1.862,2.47,1.559
1.478,2.082,1.575,1.862,1.938,2.47,2.588,2.996,1.862,2.47,2.996
1.478,1.046,1.575,1.862,1.938,2.47,1.399,1.698,1.862,2.47,1.698
1.187,0.9736,1.575,1.34,1.473,1.477,1.075,0.754,1.34,1.477,0.754
1.187,1.353,1.575,1.34,1.473,1.477,1.71,1.752,1.34,1.477,1.752
1.187,1.506,1.575,1.34,1.473,1.477,1.91,1.864,1.34,1.477,1.864
1.187,0.721,1.575,1.34,1.473,1.477,0.711,0.6123,1.34,1.477,0.6123
0.895,0.8403,1.575,1.34,1.16,0.8296,1.157,1.154,1.34,0.8296,1.154
0.895,0.886,1.575,1.34,1.16,0.8296,1.132,0.755,1.34,0.8296,0.755
0.895,0.945,1.575,1.34,1.16,0.8296,1.183,0.8794,1.34,0.8296,0.8794
1.478,1.101,1.575,1.34,1.938,1.362,1.33,0.861,1.34,1.362,0.861
1.478,2.082,1.575,1.34,1.938,1.362,2.588,1.711,1.34,1.362,1.711
1.478,1.046,1.575,1.34,1.938,1.362,1.399,1.214,1.34,1.362,1.214
1.187,0.9736,0.7407,0.912,0.913,1.099,1.003,1.199,0.912,1.099,1.199
1.187,1.353,0.7407,0.912,0.913,1.099,0.7544,0.889,0.912,1.099,0.889
1.187,1.506,0.7407,0.912,0.913,1.099,1.044,1.294,0.912,1.099,1.294
1.187,0.721,0.7407,0.912,0.913,1.099,0.8003,0.947,0.912,1.099,0.947
0.895,0.8403,0.7407,0.912,0.6147,0.7593,0.457,0.5913,0.912,0.7593,0.5913
0.895,0.886,0.7407,0.912,0.6147,0.7593,0.661,0.8247,0.912,0.7593,0.8247
0.895,0.945,0.7407,0.912,0.6147,0.7593,0.6787,0.8135,0.912,0.7593,0.8135
1.478,1.101,0.7407,0.912,0.4663,0.5503,0.5723,0.7197,0.912,0.5503,0.7197
1.478,2.082,0.7407,0.912,0.4663,0.5503,0.348,0.3406,0.912,0.5503,0.3406
1.478,1.046,0.7407,0.912,0.4663,0.5503,0.3838,0.4636,0.912,0.5503,0.4636
1.187,0.9736,0.7407,0.3362,0.913,0.3347,1.003,0.4263,0.3362,0.3347,0.4263
1.187,1.353,0.7407,0.3362,0.913,0.3347,0.7544,0.2544,0.3362,0.3347,0.2544
1.187,1.506,0.7407,0.3362,0.913,0.3347,1.044,0.3723,0.3362,0.3347,0.3723
1.187,0.721,0.7407,0.3362,0.913,0.3347,0.8003,0.225,0.3362,0.3347,0.225
0.895,0.8403,0.7407,0.3362,0.6147,0.377,0.457,0.2047,0.3362,0.377,0.2047
0.895,0.886,0.7407,0.3362,0.6147,0.377,0.661,0.39,0.3362,0.377,0.39
0.895,0.945,0.7407,0.3362,0.6147,0.377,0.6787,0.4656,0.3362,0.377,0.4656
1.478,1.101,0.7407,0.3362,0.4663,0.2559,0.5723,0.2291,0.3362,0.2559,0.2291
1.478,2.082,0.7407,0.3362,0.4663,0.2559,0.348,,0.3362,0.2559,
1.478,1.046,0.7407,0.3362,0.4663,0.2559,0.3838,0.2686,0.3362,0.2559,0.2686
1.187,0.9736,0.7124,0.7954,0.7905,0.8384,0.695,0.7754,0.7954,0.8384,0.7754
1.187,1.353,0.7124,0.7954,0.7905,0.8384,0.983,0.975,0.7954,0.8384,0.975
1.187,1.506,0.7124,0.7954,0.7905,0.8384,0.7456,0.8047,0.7954,0.8384,0.8047
1.187,0.721,0.7124,0.7954,0.7905,0.8384,0.652,0.773,0.7954,0.8384,0.773
0.895,0.8403,0.7124,0.7954,0.53,0.4563,0.541,0.543,0.7954,0.4563,0.543
0.895,0.886,0.7124,0.7954,0.53,0.4563,0.557,0.3892,0.7954,0.4563,0.3892
0.895,0.945,0.7124,0.7954,0.53,0.4563,0.4817,0.3967,0.7954,0.4563,0.3967
1.478,1.101,0.7124,0.7954,0.7305,0.9062,0.964,1.097,0.7954,0.9062,1.097
1.478,2.082,0.7124,0.7954,0.7305,0.9062,0.555,0.6772,0.7954,0.9062,0.6772
1.478,1.046,0.7124,0.7954,0.7305,0.9062,0.49,0.58,0.7954,0.9062,0.58
1.187,0.9736,0.7124,0.608,0.7905,0.7305,0.695,0.5854,0.608,0.7305,0.5854
1.187,1.353,0.7124,0.608,0.7905,0.7305,0.983,0.9883,0.608,0.7305,0.9883
1.187,1.506,0.7124,0.608,0.7905,0.7305,0.7456,0.68,0.608,0.7305,0.68
1.187,0.721,0.7124,0.608,0.7905,0.7305,0.652,0.443,0.608,0.7305,0.443
0.895,0.8403,0.7124,0.608,0.53,0.588,0.541,0.541,0.608,0.588,0.541
0.895,0.886,0.7124,0.608,0.53,0.588,0.557,0.6885,0.608,0.588,0.6885
0.895,0.945,0.7124,0.608,0.53,0.588,0.4817,0.526,0.608,0.588,0.526
1.478,1.101,0.7124,0.608,0.7305,0.3645,0.964,0.3699,0.608,0.3645,0.3699
1.478,2.082,0.7124,0.608,0.7305,0.3645,0.555,0.357,0.608,0.3645,0.357
1.478,1.046,0.7124,0.608,0.7305,0.3645,0.49,0.3687,0.608,0.3645,0.3687
1.187,0.9736,1.575,1.236,1.473,1.588,1.075,1.095,1.236,1.588,1.095
1.187,1.353,1.575,1.236,1.473,1.588,1.71,1.765,1.236,1.588,1.765
1.187,1.506,1.575,1.236,1.473,1.588,1.91,2.27,1.236,1.588,2.27
1.187,0.721,1.575,1.236,1.473,1.588,0.711,0.559,1.236,1.588,0.559
0.895,0.8403,1.575,1.236,1.16,0.935,1.157,0.9556,1.236,0.935,0.9556
0.895,0.886,1.575,1.236,1.16,0.935,1.132,1.104,1.236,0.935,1.104
0.895,0.945,1.575,1.236,1.16,0.935,1.183,0.712,1.236,0.935,0.712
1.478,1.101,1.575,1.236,1.938,0.8154,1.33,0.935,1.236,0.8154,0.935
1.478,2.082,1.575,1.236,1.938,0.8154,2.588,0.813,1.236,0.8154,0.813
1.478,1.046,1.575,1.236,1.938,0.8154,1.399,0.588,1.236,0.8154,0.588
1.187,0.9736,1.575,1.862,1.473,1.325,1.075,1.231,1.862,1.325,1.231
1.187,1.353,1.575,1.862,1.473,1.325,1.71,1.509,1.862,1.325,1.509
1.187,1.506,1.575,1.862,1.473,1.325,1.91,1.461,1.862,1.325,1.461
1.187,0.721,1.575,1.862,1.473,1.325,0.711,0.8535,1.862,1.325,0.8535
0.895,0.8403,1.575,1.862,1.16,1.345,1.157,1.269,1.862,1.345,1.269
0.895,0.886,1.575,1.862,1.16,1.345,1.132,1.286,1.862,1.345,1.286
0.895,0.945,1.575,1.862,1.16,1.345,1.183,1.429,1.862,1.345,1.429
1.478,1.101,1.575,1.862,1.938,2.47,1.33,1.559,1.862,2.47,1.559
1.478,2.082,1.575,1.862,1.938,2.47,2.588,2.996,1.862,2.47,2.996
1.478,1.046,1.575,1.862,1.938,2.47,1.399,1.698,1.862,2.47,1.698
1.187,0.9736,1.575,1.34,1.473,1.477,1.075,0.754,1.34,1.477,0.754
1.187,1.353,1.575,1.34,1.473,1.477,1.71,1.752,1.34,1.477,1.752
1.187,1.506,1.575,1.34,1.473,1.477,1.91,1.864,1.34,1.477,1.864
1.187,0.721,1.575,1.34,1.473,1.477,0.711,0.6123,1.34,1.477,0.6123
0.895,0.8403,1.575,1.34,1.16,0.8296,1.157,1.154,1.34,0.8296,1.154
0.895,0.886,1.575,1.34,1.16,0.8296,1.132,0.755,1.34,0.8296,0.755
0.895,0.945,1.575,1.34,1.16,0.8296,1.183,0.8794,1.34,0.8296,0.8794
1.478,1.101,1.575,1.34,1.938,1.362,1.33,0.861,1.34,1.362,0.861
1.478,2.082,1.575,1.34,1.938,1.362,2.588,1.711,1.34,1.362,1.711
1.478,1.046,1.575,1.34,1.938,1.362,1.399,1.214,1.34,1.362,1.214
1.187,0.9736,0.7407,0.912,0.913,1.099,1.003,1.199,0.912,1.099,1.199
1.187,1.353,0.7407,0.912,0.913,1.099,0.7544,0.889,0.912,1.099,0.889
1.187,1.506,0.7407,0.912,0.913,1.099,1.044,1.294,0.912,1.099,1.294
1.187,0.721,0.7407,0.912,0.913,1.099,0.8003,0.947,0.912,1.099,0.947
0.895,0.8403,0.7407,0.912,0.6147,0.7593,0.457,0.5913,0.912,0.7593,0.5913
0.895,0.886,0.7407,0.912,0.6147,0.7593,0.661,0.8247,0.912,0.7593,0.8247
0.895,0.945,0.7407,0.912,0.6147,0.7593,0.6787,0.8135,0.912,0.7593,0.8135
1.478,1.101,0.7407,0.912,0.4663,0.5503,0.5723,0.7197,0.912,0.5503,0.7197
1.478,2.082,0.7407,0.912,0.4663,0.5503,0.348,0.3406,0.912,0.5503,0.3406
1.478,1.046,0.7407,0.912,0.4663,0.5503,0.3838,0.4636,0.912,0.5503,0.4636
1.187,0.9736,0.7407,0.3362,0.913,0.3347,1.003,0.4263,0.3362,0.3347,0.4263
1.187,1.353,0.7407,0.3362,0.913,0.3347,0.7544,0.2544,0.3362,0.3347,0.2544
1.187,1.506,0.7407,0.3362,0.913,0.3347,1.044,0.3723,0.3362,0.3347,0.3723
1.187,0.721,0.7407,0.3362,0.913,0.3347,0.8003,0.225,0.3362,0.3347,0.225
0.895,0.8403,0.7407,0.3362,0.6147,0.377,0.457,0.2047,0.3362,0.377,0.2047
0.895,0.886,0.7407,0.3362,0.6147,0.377,0.661,0.39,0.3362,0.377,0.39
0.895,0.945,0.7407,0.3362,0.6147,0.377,0.6787,0.4656,0.3362,0.377,0.4656
1.478,1.101,0.7407,0.3362,0.4663,0.2559,0.5723,0.2291,0.3362,0.2559,0.2291
1.478,2.082,0.7407,0.3362,0.4663,0.2559,0.348,,0.3362,0.2559,
1.478,1.046,0.7407,0.3362,0.4663,0.2559,0.3838,0.2686,0.3362,0.2559,0.2686
1.187,0.9736,0.7124,0.7954,0.7905,0.8384,0.695,0.7754,0.7954,0.8384,0.7754
1.187,1.353,0.7124,0.7954,0.7905,0.8384,0.983,0.975,0.7954,0.8384,0.975
1.187,1.506,0.7124,0.7954,0.7905,0.8384,0.7456,0.8047,0.7954,0.8384,0.8047
1.187,0.721,0.7124,0.7954,0.7905,0.8384,0.652,0.773,0.7954,0.8384,0.773
0.895,0.8403,0.7124,0.7954,0.53,0.4563,0.541,0.543,0.7954,0.4563,0.543
0.895,0.886,0.7124,0.7954,0.53,0.4563,0.557,0.3892,0.7954,0.4563,0.3892
0.895,0.945,0.7124,0.7954,0.53,0.4563,0.4817,0.3967,0.7954,0.4563,0.3967
1.478,1.101,0.7124,0.7954,0.7305,0.9062,0.964,1.097,0.7954,0.9062,1.097
1.478,2.082,0.7124,0.7954,0.7305,0.9062,0.555,0.6772,0.7954,0.9062,0.6772
1.478,1.046,0.7124,0.7954,0.7305,0.9062,0.49,0.58,0.7954,0.9062,0.58
1.187,0.9736,0.7124,0.608,0.7905,0.7305,0.695,0.5854,0.608,0.7305,0.5854
1.187,1.353,0.7124,0.608,0.7905,0.7305,0.983,0.9883,0.608,0.7305,0.9883
1.187,1.506,0.7124,0.608,0.7905,0.7305,0.7456,0.68,0.608,0.7305,0.68
1.187,0.721,0.7124,0.608,0.7905,0.7305,0.652,0.443,0.608,0.7305,0.443
0.895,0.8403,0.7124,0.608,0.53,0.588,0.541,0.541,0.608,0.588,0.541
0.895,0.886,0.7124,0.608,0.53,0.588,0.557,0.6885,0.608,0.588,0.6885
0.895,0.945,0.7124,0.608,0.53,0.588,0.4817,0.526,0.608,0.588,0.526
1.478,1.101,0.7124,0.608,0.7305,0.3645,0.964,0.3699,0.608,0.3645,0.3699
1.478,2.082,0.7124,0.608,0.7305,0.3645,0.555,0.357,0.608,0.3645,0.357
1.478,1.046,0.7124,0.608,0.7305,0.3645,0.49,0.3687,0.608,0.3645,0.3687
1.187,0.9736,1.575,1.236,1.473,1.588,1.075,1.095,1.236,1.588,1.095
1.187,1.353,1.575,1.236,1.473,1.588,1.71,1.765,1.236,1.588,1.765
1.187,1.506,1.575,1.236,1.473,1.588,1.91,2.27,1.236,1.588,2.27
1.187,0.721,1.575,1.236,1.473,1.588,0.711,0.559,1.236,1.588,0.559
0.895,0.8403,1.575,1.236,1.16,0.935,1.157,0.9556,1.236,0.935,0.9556
0.895,0.886,1.575,1.236,1.16,0.935,1.132,1.104,1.236,0.935,1.104
0.895,0.945,1.575,1.236,1.16,0.935,1.183,0.712,1.236,0.935,0.712
1.478,1.101,1.575,1.236,1.938,0.8154,1.33,0.935,1.236,0.8154,0.935
1.478,2.082,1.575,1.236,1.938,0.8154,2.588,0.813,1.236,0.8154,0.813
1.478,1.046,1.575,1.236,1.938,0.8154,1.399,0.588,1.236,0.8154,0.588
1.187,0.9736,1.575,1.862,1.473,1.325,1.075,1.231,1.862,1.325,1.231
1.187,1.353,1.575,1.862,1.473,1.325,1.71,1.509,1.862,1.325,1.509
1.187,1.506,1.575,1.862,1.473,1.325,1.91,1.461,1.862,1.325,1.461
1.187,0.721,1.575,1.862,1.473,1.325,0.711,0.8535,1.862,1.325,0.8535
0.895,0.8403,1.575,1.862,1.16,1.345,1.157,1.269,1.862,1.345,1.269
0.895,0.886,1.575,1.862,1.16,1.345,1.132,1.286,1.862,1.345,1.286
0.895,0.945,1.575,1.862,1.16,1.345,1.183,1.429,1.862,1.345,1.429
1.478,1.101,1.575,1.862,1.938,2.47,1.33,1.559,1.862,2.47,1.559
1.478,2.082,1.575,1.862,1.938,2.47,2.588,2.996,1.862,2.47,2.996
1.478,1.046,1.575,1.862,1.938,2.47,1.399,1.698,1.862,2.47,1.698
1.187,0.9736,1.575,1.34,1.473,1.477,1.075,0.754,1.34,1.477,0.754
1.187,1.353,1.575,1.34,1.473,1.477,1.71,1.752,1.34,1.477,1.752
1.187,1.506,1.575,1.34,1.473,1.477,1.91,1.864,1.34,1.477,1.864
1.187,0.721,1.575,1.34,1.473,1.477,0.711,0.6123,1.34,1.477,0.6123
0.895,0.8403,1.575,1.34,1.16,0.8296,1.157,1.154,1.34,0.8296,1.154
0.895,0.886,1.575,1.34,1.16,0.8296,1.132,0.755,1.34,0.8296,0.755
0.895,0.945,1.575,1.34,1.16,0.8296,1.183,0.8794,1.34,0.8296,0.8794
1.478,1.101,1.575,1.34,1.938,1.362,1.33,0.861,1.34,1.362,0.861
1.478,2.082,1.575,1.34,1.938,1.362,2.588,1.711,1.34,1.362,1.711
1.478,1.046,1.575,1.34,1.938,1.362,1.399,1.214,1.34,1.362,1.214
1.187,0.9736,0.7407,0.912,0.913,1.099,1.003,1.199,0.912,1.099,1.199
1.187,1.353,0.7407,0.912,0.913,1.099,0.7544,0.889,0.912,1.099,0.889
1.187,1.506,0.7407,0.912,0.913,1.099,1.044,1.294,0.912,1.099,1.294
1.187,0.721,0.7407,0.912,0.913,1.099,0.8003,0.947,0.912,1.099,0.947
0.895,0.8403,0.7407,0.912,0.6147,0.7593,0.457,0.5913,0.912,0.7593,0.5913
0.895,0.886,0.7407,0.912,0.6147,0.7593,0.661,0.8247,0.912,0.7593,0.8247
0.895,0.945,0.7407,0.912,0.6147,0.7593,0.6787,0.8135,0.912,0.7593,0.8135
1.478,1.101,0.7407,0.912,0.4663,0.5503,0.5723,0.7197,0.912,0.5503,0.7197
1.478,2.082,0.7407,0.912,0.4663,0.5503,0.348,0.3406,0.912,0.5503,0.3406
1.478,1.046,0.7407,0.912,0.4663,0.5503,0.3838,0.4636,0.912,0.5503,0.4636
1.187,0.9736,0.7407,0.3362,0.913,0.3347,1.003,0.4263,0.3362,0.3347,0.4263
1.187,1.353,0.7407,0.3362,0.913,0.3347,0.7544,0.2544,0.3362,0.3347,0.2544
1.187,1.506,0.7407,0.3362,0.913,0.3347,1.044,0.3723,0.3362,0.3347,0.3723
1.187,0.721,0.7407,0.3362,0.913,0.3347,0.8003,0.225,0.3362,0.3347,0.225
0.895,0.8403,0.7407,0.3362,0.6147,0.377,0.457,0.2047,0.3362,0.377,0.2047
0.895,0.886,0.7407,0.3362,0.6147,0.377,0.661,0.39,0.3362,0.377,0.39
0.895,0.945,0.7407,0.3362,0.6147,0.377,0.6787,0.4656,0.3362,0.377,0.4656
1.478,1.101,0.7407,0.3362,0.4663,0.2559,0.5723,0.2291,0.3362,0.2559,0.2291
1.478,2.082,0.7407,0.3362,0.4663,0.2559,0.348,,0.3362,0.2559,
1.478,1.046,0.7407,0.3362,0.4663,0.2559,0.3838,0.2686,0.3362,0.2559,0.2686
1.187,0.9736,0.7124,0.7954,0.7905,0.8384,0.695,0.7754,0.7954,0.8384,0.7754
1.187,1.353,0.7124,0.7954,0.7905,0.8384,0.983,0.975,0.7954,0.8384,0.975
1.187,1.506,0.7124,0.7954,0.7905,0.8384,0.7456,0.8047,0.7954,0.8384,0.8047
1.187,0.721,0.7124,0.7954,0.7905,0.8384,0.652,0.773,0.7954,0.8384,0.773
0.895,0.8403,0.7124,0.7954,0.53,0.4563,0.541,0.543,0.7954,0.4563,0.543
0.895,0.886,0.7124,0.7954,0.53,0.4563,0.557,0.3892,0.7954,0.4563,0.3892
0.895,0.945,0.7124,0.7954,0.53,0.4563,0.4817,0.3967,0.7954,0.4563,0.3967
1.478,1.101,0.7124,0.7954,0.7305,0.9062,0.964,1.097,0.7954,0.9062,1.097
1.478,2.082,0.7124,0.7954,0.7305,0.9062,0.555,0.6772,0.7954,0.9062,0.6772
1.478,1.046,0.7124,0.7954,0.7305,0.9062,0.49,0.58,0.7954,0.9062,0.58
1.187,0.9736,0.7124,0.608,0.7905,0.7305,0.695,0.5854,0.608,0.7305,0.5854
1.187,1.353,0.7124,0.608,0.7905,0.7305,0.983,0.9883,0.608,0.7305,0.9883
1.187,1.506,0.7124,0.608,0.7905,0.7305,0.7456,0.68,0.608,0.7305,0.68
1.187,0.721,0.7124,0.608,0.7905,0.7305,0.652,0.443,0.608,0.7305,0.443
0.895,0.8403,0.7124,0.608,0.53,0.588,0.541,0.541,0.608,0.588,0.541
0.895,0.886,0.7124,0.608,0.53,0.588,0.557,0.6885,0.608,0.588,0.6885
0.895,0.945,0.7124,0.608,0.53,0.588,0.4817,0.526,0.608,0.588,0.526
1.478,1.101,0.7124,0.608,0.7305,0.3645,0.964,0.3699,0.608,0.3645,0.3699
1.478,2.082,0.7124,0.608,0.7305,0.3645,0.555,0.357,0.608,0.3645,0.357
1.478,1.046,0.7124,0.608,0.7305,0.3645,0.49,0.3687,0.608,0.3645,0.3687
1.187,0.9736,1.575,1.236,1.473,1.588,1.075,1.095,1.236,1.588,1.095
1.187,1.353,1.575,1.236,1.473,1.588,1.71,1.765,1.236,1.588,1.765
1.187,1.506,1.575,1.236,1.473,1.588,1.91,2.27,1.236,1.588,2.27
1.187,0.721,1.575,1.236,1.473,1.588,0.711,0.559,1.236,1.588,0.559
0.895,0.8403,1.575,1.236,1.16,0.935,1.157,0.9556,1.236,0.935,0.9556
0.895,0.886,1.575,1.236,1.16,0.935,1.132,1.104,1.236,0.935,1.104
0.895,0.945,1.575,1.236,1.16,0.935,1.183,0.712,1.236,0.935,0.712
1.478,1.101,1.575,1.236,1.938,0.8154,1.33,0.935,1.236,0.8154,0.935
1.478,2.082,1.575,1.236,1.938,0.8154,2.588,0.813,1.236,0.8154,0.813
1.478,1.046,1.575,1.236,1.938,0.8154,1.399,0.588,1.236,0.8154,0.588
1.187,0.9736,1.575,1.862,1.473,1.325,1.075,1.231,1.862,1.325,1.231
1.187,1.353,1.575,1.862,1.473,1.325,1.71,1.509,1.862,1.325,1.509
1.187,1.506,1.575,1.862,1.473,1.325,1.91,1.461,1.862,1.325,1.461
1.187,0.721,1.575,1.862,1.473,1.325,0.711,0.8535,1.862,1.325,0.8535
0.895,0.8403,1.575,1.862,1.16,1.345,1.157,1.269,1.862,1.345,1.269
0.895,0.886,1.575,1.862,1.16,1.345,1.132,1.286,1.862,1.345,1.286
0.895,0.945,1.575,1.862,1.16,1.345,1.183,1.429,1.862,1.345,1.429
1.478,1.101,1.575,1.862,1.938,2.47,1.33,1.559,1.862,2.47,1.559
1.478,2.082,1.575,1.862,1.938,2.47,2.588,2.996,1.862,2.47,2.996
1.478,1.046,1.575,1.862,1.938,2.47,1.399,1.698,1.862,2.47,1.698
1.187,0.9736,1.575,1.34,1.473,1.477,1.075,0.754,1.34,1.477,0.754
1.187,1.353,1.575,1.34,1.473,1.477,1.71,1.752,1.34,1.477,1.752
1.187,1.506,1.575,1.34,1.473,1.477,1.91,1.864,1.34,1.477,1.864
1.187,0.721,1.575,1.34,1.473,1.477,0.711,0.6123,1.34,1.477,0.6123
0.895,0.8403,1.575,1.34,1.16,0.8296,1.157,1.154,1.34,0.8296,1.154
0.895,0.886,1.575,1.34,1.16,0.8296,1.132,0.755,1.34,0.8296,0.755
0.895,0.945,1.575,1.34,1.16,0.8296,1.183,0.8794,1.34,0.8296,0.8794
1.478,1.101,1.575,1.34,1.938,1.362,1.33,0.861,1.34,1.362,0.861
1.478,2.082,1.575,1.34,1.938,1.362,2.588,1.711,1.34,1.362,1.711
1.478,1.046,1.575,1.34,1.938,1.362,1.399,1.214,1.34,1.362,1.214
1.187,0.9736,0.7407,0.912,0.913,1.099,1.003,1.199,0.912,1.099,1.199
1.187,1.353,0.7407,0.912,0.913,1.099,0.7544,0.889,0.912,1.099,0.889
1.187,1.506,0.7407,0.912,0.913,1.099,1.044,1.294,0.912,1.099,1.294
1.187,0.721,0.7407,0.912,0.913,1.099,0.8003,0.947,0.912,1.099,0.947
0.895,0.8403,0.7407,0.912,0.6147,0.7593,0.457,0.5913,0.912,0.7593,0.5913
