event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,tm_d,tm_w,tm_m,tm_y,tm_wm,tm_dw,tm_w_end
,,,,1,0,1,2,13,4,0,1,5,1
,,,,1,0,1,2,13,4,0,1,5,1
,,,,1,0,1,2,13,4,0,1,5,1
,,,,1,0,1,2,13,4,0,1,5,1
,,,,1,0,1,2,13,4,0,1,5,1
,,,,1,0,1,2,13,4,0,1,5,1
,,,,1,0,1,2,13,4,0,1,5,1
,,,,1,0,1,2,13,4,0,1,5,1
,,,,1,0,1,2,13,4,0,1,5,1
,,,,1,0,1,2,13,4,0,1,5,1
,,,,1,0,1,2,13,4,0,1,5,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,1,1,3,13,4,0,1,6,1
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,0,0,4,14,4,0,1,0,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,5,14,4,0,1,1,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,1,6,14,4,0,1,2,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,1,0,7,14,4,0,1,3,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,0,1,8,14,4,0,2,4,0
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,1,1,9,14,4,0,2,5,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,1,0,0,10,14,4,0,2,6,1
,,,,0,1,1,11,15,4,0,2,0,0
,,,,0,1,1,11,15,4,0,2,0,0
,,,,0,1,1,11,15,4,0,2,0,0
,,,,0,1,1,11,15,4,0,2,0,0
,,,,0,1,1,11,15,4,0,2,0,0
,,,,0,1,1,11,15,4,0,2,0,0
,,,,0,1,1,11,15,4,0,2,0,0
,,,,0,1,1,11,15,4,0,2,0,0
