mean_4_dow_0,mean_4_dow_1,mean_4_dow_2,mean_4_dow_3,mean_4_dow_4,mean_4_dow_5,mean_4_dow_6,mean_20_dow_0,mean_20_dow_1,mean_20_dow_2,mean_20_dow_3,mean_20_dow_4,mean_20_dow_5,mean_20_dow_6,days_since_sale
0.5,1.0,0.25,2.25,1.25,0.5,1.25,0.9165,0.769,0.846,2.334,1.583,0.8335,1.333,0.0
0.25,0.0,0.5,0.5,0.0,0.25,0.0,0.1818,0.0,0.3333,0.25,0.25,0.0909,0.2727,1.0
0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.1666,0.4614,0.2307,0.6665,0.5,0.25,0.0833,2.0
0.25,0.5,0.0,0.5,0.5,0.0,0.75,0.2727,0.25,0.25,0.25,0.4546,0.636,0.2727,3.0
1.0,0.25,0.25,1.0,0.75,0.75,1.0,0.636,0.5,0.6665,1.167,1.083,0.5454,1.272,2.0
0.0,0.75,0.5,0.25,0.25,0.0,0.5,0.2727,0.5835,0.3333,0.25,0.3333,0.0909,0.4546,7.0
0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.1666,0.1666,0.1666,0.25,6.0
0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.3333,0.1666,0.4167,0.25,0.1666,0.1666,0.1666,7.0
0.25,0.5,0.0,0.25,0.25,0.25,0.0,0.5,0.1818,0.2727,0.1818,0.727,0.2727,0.5454,3.0
0.25,0.0,0.25,0.5,0.0,0.0,0.25,0.3,0.2727,0.3635,0.727,0.4546,0.0909,0.3635,6.0
0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0833,0.1666,0.0833,0.25,0.1818,0.0909,3.0
0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.1818,0.0833,0.25,0.0909,0.0,0.0,0.0,0.0
0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.1818,0.0833,0.1666,0.0833,0.0,0.0833,0.1818,1.0
0.75,0.75,0.75,1.25,0.75,1.5,0.75,0.9165,0.615,0.5386,0.769,0.6665,0.8335,0.75,0.0
0.75,0.25,0.5,1.75,0.75,2.0,0.25,1.0,0.4614,1.308,1.385,0.8335,1.917,0.5,3.0
0.25,0.75,0.0,1.0,1.25,3.5,0.75,1.363,0.25,0.4167,0.9165,1.833,1.917,1.728,0.0
0.25,0.25,0.0,2.0,0.0,0.5,1.0,0.0833,0.0769,0.0769,0.75,0.0,0.25,0.4167,2.0
0.5,0.5,0.25,0.5,1.75,0.25,0.5,0.4167,0.3076,0.923,0.5386,0.6665,0.5835,0.25,5.0
2.25,0.0,0.25,0.25,0.25,0.25,0.75,0.909,0.5835,1.091,0.3635,0.636,0.636,0.5454,4.0
1.25,0.0,0.0,0.25,0.5,0.5,0.0,0.75,0.0833,0.1666,0.25,0.5,0.5835,0.0833,3.0
0.5,0.0,0.75,0.25,1.0,0.0,0.5,0.4167,0.3076,0.615,0.3333,0.6665,0.4167,0.5835,1.0
0.0,0.0,0.25,0.25,0.25,0.75,0.5,0.0,0.1538,0.3076,0.0833,0.4167,0.4167,0.4167,5.0
0.0,0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.8335,0.1666,0.1666,0.0,0.3333,0.0,0.0
0.5,1.5,0.25,1.25,1.5,1.5,0.75,1.0,1.385,0.3845,1.25,1.333,2.084,1.167,0.0
1.5,0.75,0.75,0.25,3.25,2.5,1.25,1.5,0.846,0.846,1.077,2.166,3.666,1.167,0.0
1.0,1.75,3.75,1.25,0.25,1.75,1.25,0.8335,1.23,1.615,1.308,1.167,1.75,1.0,1.0
0.25,0.0,0.5,0.75,1.0,1.0,1.0,0.4167,0.3076,0.5386,0.846,0.75,0.6665,1.083,4.0
1.25,0.5,0.0,1.0,1.25,1.25,1.0,0.9165,0.769,1.077,1.25,0.8335,1.5,1.0,0.0
0.75,0.5,2.0,1.25,1.75,1.75,2.5,0.5,1.111,1.333,1.0,1.223,1.223,2.223,0.0
1.5,0.5,0.75,1.75,2.5,1.0,2.5,1.083,1.154,1.23,0.8335,2.084,1.667,1.833,5.0
2.5,1.25,2.0,2.25,1.25,1.0,1.75,1.833,1.615,2.154,2.154,1.833,1.583,2.334,0.0
3.0,3.25,2.5,3.0,4.5,4.75,2.75,3.416,4.92,2.846,4.08,5.25,4.918,4.668,0.0
2.0,1.5,0.75,0.75,2.0,1.0,2.0,1.667,1.077,0.923,2.385,1.5,1.667,1.583,2.0
0.25,0.5,0.25,0.5,0.75,1.5,0.25,0.4167,0.615,0.4614,0.846,0.4167,0.9165,0.5,3.0
0.5,0.25,0.0,0.5,1.25,1.25,1.5,0.25,0.2307,0.923,0.5386,1.167,1.167,0.9165,0.0
1.0,2.5,3.0,1.25,1.0,2.25,1.0,1.0,1.308,1.462,1.462,1.917,2.0,1.0,0.0
0.5,0.5,0.0,0.75,0.0,0.25,0.0,0.25,0.3845,0.1538,0.4167,0.3333,0.25,0.4167,0.0
,,,,,,,,,,,,,,86.0
0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.769,0.0833,0.1666,0.0833,0.0833,0.0,8.0
0.0,0.5,0.75,0.25,1.0,1.0,0.25,0.25,0.2307,0.5386,0.5835,0.6665,0.4167,0.5835,8.0
0.0,0.0,1.0,0.0,1.25,0.75,0.0,0.1666,0.3845,0.4614,0.4614,1.333,1.0,0.1666,1.0
1.5,1.0,2.25,2.0,2.0,2.5,2.25,1.25,1.308,1.77,1.846,1.833,2.0,2.416,1.0
0.25,0.75,0.25,1.75,1.25,2.75,1.25,0.3333,0.6924,1.23,0.769,1.333,2.25,1.0,2.0
0.75,1.0,0.75,0.5,1.25,0.5,2.0,0.6665,0.6924,1.23,0.846,0.6665,1.333,1.083,2.0
1.5,0.5,1.0,1.0,1.0,1.25,0.25,0.8335,0.5386,0.769,0.4167,0.9165,0.9165,0.8335,0.0
0.75,2.0,1.25,1.75,0.75,1.5,0.5,0.5,0.846,0.769,0.9165,1.417,1.5,0.8335,1.0
0.75,1.25,0.5,0.75,1.0,1.5,1.75,0.75,0.846,0.769,0.769,0.5,1.583,1.083,0.0
1.0,0.5,0.25,0.25,0.25,0.5,0.0,0.6665,0.3,0.2,0.1,0.5,0.3333,0.2222,0.0
0.75,0.5,0.25,0.0,0.25,0.25,0.0,0.8335,0.3845,0.1538,0.3076,0.4167,0.5,0.8335,4.0
1.0,0.25,0.75,0.25,0.25,0.5,0.25,1.0,0.1666,0.6665,0.4167,0.1666,0.8335,0.4167,1.0
0.5,1.0,0.5,0.25,0.75,1.0,0.25,0.6665,0.4614,0.5386,0.4614,0.25,0.6665,0.25,0.0
0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0833,0.0833,0.0833,0.0909,0.0,0.1818,1.0
0.25,0.0,0.5,0.0,0.5,0.25,0.0,0.1,0.3635,0.3635,0.2727,0.5454,0.3635,0.2,1.0
0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0909,0.25,0.0909,0.1818,0.0909,0.1818,0.1818,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.1111,0.0,0.0,31.0
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0833,0.0769,0.2307,0.1666,0.1666,0.0833,0.0,24.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0909,0.0,0.1666,0.0,0.0909,0.0,0.0,15.0
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3076,0.0,0.0,0.0,0.0,0.0,7.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0833,0.0769,0.0769,0.3076,0.0833,0.0,0.0,15.0
0.5,0.25,0.0,0.0,0.0,0.25,0.25,0.4167,0.0769,0.2307,0.3076,0.1666,0.0833,0.4167,4.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0909,0.1818,0.0909,0.1,0.0,23.0
,,,,,,,,,,,,,,86.0
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0909,0.0,0.0,0.0833,0.0,0.1818,0.1818,4.0
0.0,0.0,0.5,0.5,0.25,0.75,1.0,0.4167,0.3845,0.1666,0.6665,0.9165,0.9165,0.6665,3.0
0.5,0.5,0.75,1.5,1.0,0.25,0.5,0.5713,0.625,0.375,1.0,1.0,0.5713,0.5713,0.0
0.5,0.0,0.5,0.25,1.5,0.5,0.25,0.4,0.0,0.6665,0.3333,1.333,0.5,0.3333,3.0
0.0,0.25,0.75,0.75,0.75,0.75,0.0,0.0833,0.5386,0.4614,0.3333,0.5,0.75,0.5,2.0
0.25,0.25,0.0,0.25,0.75,0.0,0.0,0.25,0.3076,0.3076,0.3333,0.6665,0.1666,0.1666,9.0
0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0909,0.25,0.0833,0.0,0.1666,0.0833,0.5835,5.0
0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.4285,0.4285,0.1666,0.1666,0.1666,12.0
1.25,0.75,1.0,0.25,2.25,1.25,0.5,1.333,0.923,0.769,0.846,2.334,1.583,0.8335,0.0
0.0,0.25,0.0,0.5,0.5,0.0,0.25,0.2727,0.1666,0.0,0.3333,0.25,0.25,0.0909,2.0
0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0833,0.1538,0.4614,0.2307,0.6665,0.5,0.25,3.0
0.75,0.0,0.5,0.0,0.5,0.5,0.0,0.2727,0.25,0.25,0.25,0.25,0.4546,0.636,4.0
1.0,0.5,0.25,0.25,1.0,0.75,0.75,1.272,0.5835,0.5,0.6665,1.167,1.083,0.5454,3.0
0.5,0.0,0.75,0.5,0.25,0.25,0.0,0.4546,0.25,0.5835,0.3333,0.25,0.3333,0.0909,8.0
0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.2307,0.25,0.25,0.1666,0.1666,0.1666,7.0
0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.1666,0.3076,0.1666,0.4167,0.25,0.1666,0.1666,8.0
0.0,1.0,0.5,0.0,0.25,0.25,0.25,0.5454,0.727,0.1818,0.2727,0.1818,0.727,0.2727,0.0
0.25,0.25,0.0,0.25,0.5,0.0,0.0,0.3635,0.2727,0.2727,0.3635,0.727,0.4546,0.0909,7.0
0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0909,0.0,0.0833,0.1666,0.0833,0.25,0.1818,4.0
0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.1666,0.0833,0.25,0.0909,0.0,0.0,1.0
0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.1818,0.1666,0.0833,0.1666,0.0833,0.0,0.0833,2.0
0.75,0.75,0.75,0.75,1.25,0.75,1.5,0.75,0.846,0.615,0.5386,0.769,0.6665,0.8335,1.0
0.25,0.25,0.25,0.5,1.75,0.75,2.0,0.5,0.923,0.4614,1.308,1.385,0.8335,1.917,4.0
0.75,0.25,0.75,0.0,1.0,1.25,3.5,1.728,1.25,0.25,0.4167,0.9165,1.833,1.917,1.0
1.0,0.25,0.25,0.0,2.0,0.0,0.5,0.4167,0.0769,0.0769,0.0769,0.75,0.0,0.25,3.0
0.5,0.5,0.5,0.25,0.5,1.75,0.25,0.25,0.3845,0.3076,0.923,0.5386,0.6665,0.5835,6.0
0.75,1.75,0.0,0.25,0.25,0.25,0.25,0.5454,1.083,0.5835,1.091,0.3635,0.636,0.636,0.0
0.0,1.25,0.0,0.0,0.25,0.5,0.5,0.0833,0.6924,0.0833,0.1666,0.25,0.5,0.5835,4.0
0.5,0.5,0.0,0.75,0.25,1.0,0.0,0.5835,0.4614,0.3076,0.615,0.3333,0.6665,0.4167,0.0
0.5,0.0,0.0,0.25,0.25,0.25,0.75,0.4167,0.0,0.1538,0.3076,0.0833,0.4167,0.4167,6.0
0.0,0.25,0.75,0.0,0.25,0.0,0.25,0.0,0.1666,0.8335,0.1666,0.1666,0.0,0.3333,0.0
0.75,0.0,1.5,0.25,1.25,1.5,1.5,1.167,0.923,1.385,0.3845,1.25,1.333,2.084,1.0
1.25,1.0,0.75,0.75,0.25,3.25,2.5,1.167,1.462,0.846,0.846,1.077,2.166,3.666,0.0
1.25,0.0,1.75,3.75,1.25,0.25,1.75,1.0,0.769,1.23,1.615,1.308,1.167,1.75,2.0
1.0,0.25,0.0,0.5,0.75,1.0,1.0,1.083,0.4614,0.3076,0.5386,0.846,0.75,0.6665,0.0
1.0,1.0,0.5,0.0,1.0,1.25,1.25,1.0,0.923,0.769,1.077,1.25,0.8335,1.5,0.0
2.5,1.0,0.5,2.0,1.25,1.75,1.75,2.223,0.5557,1.111,1.333,1.0,1.223,1.223,0.0
2.5,1.5,0.5,0.75,1.75,2.5,1.0,1.833,1.0,1.154,1.23,0.8335,2.084,1.667,6.0
1.75,1.75,1.25,2.0,2.25,1.25,1.0,2.334,1.692,1.615,2.154,2.154,1.833,1.583,1.0
2.75,1.5,3.25,2.5,3.0,4.5,4.75,4.668,3.23,4.92,2.846,4.08,5.25,4.918,0.0
2.0,1.0,1.5,0.75,0.75,2.0,1.0,1.583,1.538,1.077,0.923,2.385,1.5,1.667,3.0
0.25,0.5,0.5,0.25,0.5,0.75,1.5,0.5,0.4614,0.615,0.4614,0.846,0.4167,0.9165,0.0
1.5,0.25,0.25,0.0,0.5,1.25,1.25,0.9165,0.2307,0.2307,0.923,0.5386,1.167,1.167,1.0
1.0,1.25,2.5,3.0,1.25,1.0,2.25,1.0,1.0,1.308,1.462,1.462,1.917,2.0,0.0
0.0,0.25,0.5,0.0,0.75,0.0,0.25,0.4167,0.2307,0.3845,0.1538,0.4167,0.3333,0.25,1.0
,,,,,,,,,,,,,,87.0
0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.2307,0.769,0.0833,0.1666,0.0833,0.0833,9.0
0.25,0.0,0.5,0.75,0.25,1.0,1.0,0.5835,0.2307,0.2307,0.5386,0.5835,0.6665,0.4167,9.0
0.0,0.0,0.0,1.0,0.0,1.25,0.75,0.1666,0.1538,0.3845,0.4614,0.4614,1.333,1.0,2.0
2.25,0.5,1.0,2.25,2.0,2.0,2.5,2.416,1.154,1.308,1.77,1.846,1.833,2.0,2.0
1.25,0.0,0.75,0.25,1.75,1.25,2.75,1.0,0.3076,0.6924,1.23,0.769,1.333,2.25,3.0
2.0,0.5,1.0,0.75,0.5,1.25,0.5,1.083,0.615,0.6924,1.23,0.846,0.6665,1.333,3.0
0.25,1.0,0.5,1.0,1.0,1.0,1.25,0.8335,0.769,0.5386,0.769,0.4167,0.9165,0.9165,1.0
0.5,0.5,2.0,1.25,1.75,0.75,1.5,0.8335,0.4614,0.846,0.769,0.9165,1.417,1.5,2.0
1.75,0.75,1.25,0.5,0.75,1.0,1.5,1.083,0.769,0.846,0.769,0.769,0.5,1.583,0.0
0.0,0.75,0.5,0.25,0.25,0.25,0.5,0.2222,0.6,0.3,0.2,0.1,0.5,0.3333,1.0
0.0,1.0,0.5,0.25,0.0,0.25,0.25,0.8335,0.846,0.3845,0.1538,0.3076,0.4167,0.5,0.0
0.25,0.75,0.25,0.75,0.25,0.25,0.5,0.4167,0.923,0.1666,0.6665,0.4167,0.1666,0.8335,2.0
0.25,0.5,1.0,0.5,0.25,0.75,1.0,0.25,0.615,0.4614,0.5386,0.4614,0.25,0.6665,1.0
0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.1818,0.0,0.0833,0.0833,0.0833,0.0909,0.0,2.0
0.0,0.25,0.0,0.5,0.0,0.5,0.25,0.2,0.0909,0.3635,0.3635,0.2727,0.5454,0.3635,2.0
0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.1818,0.0833,0.25,0.0909,0.1818,0.0909,0.1818,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1111,0.0,32.0
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0769,0.0769,0.2307,0.1666,0.1666,0.0833,25.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0833,0.0,0.1666,0.0,0.0909,0.0,16.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3076,0.0,0.0,0.0,0.0,8.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0769,0.0769,0.0769,0.3076,0.0833,0.0,16.0
0.25,0.5,0.25,0.0,0.0,0.0,0.25,0.4167,0.3845,0.0769,0.2307,0.3076,0.1666,0.0833,5.0
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0909,0.1818,0.0909,0.1,24.0
,,,,,,,,,,,,,,87.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1818,0.0833,0.0,0.0,0.0833,0.0,0.1818,5.0
1.0,0.25,0.0,0.5,0.5,0.25,0.75,0.6665,0.4614,0.3845,0.1666,0.6665,0.9165,0.9165,0.0
0.5,0.75,0.5,0.75,1.5,1.0,0.25,0.5713,0.75,0.625,0.375,1.0,1.0,0.5713,0.0
0.25,1.0,0.0,0.5,0.25,1.5,0.5,0.3333,0.6665,0.0,0.6665,0.3333,1.333,0.5,0.0
0.0,0.0,0.25,0.75,0.75,0.75,0.75,0.5,0.0769,0.5386,0.4614,0.3333,0.5,0.75,3.0
0.0,0.25,0.25,0.0,0.25,0.75,0.0,0.1666,0.2307,0.3076,0.3076,0.3333,0.6665,0.1666,10.0
0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5835,0.0833,0.25,0.0833,0.0,0.1666,0.0833,6.0
0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.1666,0.0,0.0,0.4285,0.4285,0.1666,0.1666,13.0
0.5,1.0,0.75,1.0,0.25,2.25,1.25,0.8335,1.308,0.923,0.769,0.846,2.334,1.583,0.0
0.25,0.0,0.25,0.0,0.5,0.5,0.0,0.0909,0.25,0.1666,0.0,0.3333,0.25,0.25,3.0
0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.1538,0.1538,0.4614,0.2307,0.6665,0.5,0.0
0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.636,0.25,0.25,0.25,0.25,0.25,0.4546,5.0
0.75,1.0,0.5,0.25,0.25,1.0,0.75,0.5454,1.167,0.5835,0.5,0.6665,1.167,1.083,4.0
0.0,0.25,0.0,0.75,0.5,0.25,0.25,0.0909,0.4167,0.25,0.5835,0.3333,0.25,0.3333,9.0
0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.1666,0.2307,0.2307,0.25,0.25,0.1666,0.1666,8.0
0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.1666,0.1538,0.3076,0.1666,0.4167,0.25,0.1666,9.0
0.25,0.0,1.0,0.5,0.0,0.25,0.25,0.2727,0.5,0.727,0.1818,0.2727,0.1818,0.727,1.0
0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0909,0.3333,0.2727,0.2727,0.3635,0.727,0.4546,8.0
0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.1818,0.0833,0.0,0.0833,0.1666,0.0833,0.25,5.0
0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0833,0.1666,0.0833,0.25,0.0909,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0833,0.1666,0.1666,0.0833,0.1666,0.0833,0.0,3.0
1.5,1.75,0.75,0.75,0.75,1.25,0.75,0.8335,1.0,0.846,0.615,0.5386,0.769,0.6665,0.0
2.0,0.25,0.25,0.25,0.5,1.75,0.75,1.917,0.4614,0.923,0.4614,1.308,1.385,0.8335,5.0
3.5,0.5,0.25,0.75,0.0,1.0,1.25,1.917,1.583,1.25,0.25,0.4167,0.9165,1.833,2.0
0.5,0.75,0.25,0.25,0.0,2.0,0.0,0.25,0.3845,0.0769,0.0769,0.0769,0.75,0.0,4.0
0.25,0.5,0.5,0.5,0.25,0.5,1.75,0.5835,0.2307,0.3845,0.3076,0.923,0.5386,0.6665,7.0
0.25,0.5,1.75,0.0,0.25,0.25,0.25,0.636,0.5,1.083,0.5835,1.091,0.3635,0.636,1.0
0.5,0.25,1.25,0.0,0.0,0.25,0.5,0.5835,0.1538,0.6924,0.0833,0.1666,0.25,0.5,0.0
0.0,0.5,0.5,0.0,0.75,0.25,1.0,0.4167,0.5386,0.4614,0.3076,0.615,0.3333,0.6665,1.0
0.75,0.5,0.0,0.0,0.25,0.25,0.25,0.4167,0.3845,0.0,0.1538,0.3076,0.0833,0.4167,7.0
0.25,0.0,0.25,0.75,0.0,0.25,0.0,0.3333,0.0,0.1666,0.8335,0.1666,0.1666,0.0,1.0
1.5,0.75,0.0,1.5,0.25,1.25,1.5,2.084,1.154,0.923,1.385,0.3845,1.25,1.333,0.0
2.5,1.5,1.0,0.75,0.75,0.25,3.25,3.666,1.154,1.462,0.846,0.846,1.077,2.166,0.0
1.75,1.0,0.0,1.75,3.75,1.25,0.25,1.75,1.0,0.769,1.23,1.615,1.308,1.167,0.0
1.0,0.75,0.25,0.0,0.5,0.75,1.0,0.6665,1.0,0.4614,0.3076,0.5386,0.846,0.75,1.0
1.25,0.75,1.0,0.5,0.0,1.0,1.25,1.5,1.0,0.923,0.769,1.077,1.25,0.8335,0.0
1.75,2.75,1.0,0.5,2.0,1.25,1.75,1.223,2.1,0.5557,1.111,1.333,1.0,1.223,0.0
1.0,1.75,1.5,0.5,0.75,1.75,2.5,1.667,1.77,1.0,1.154,1.23,0.8335,2.084,0.0
1.0,1.25,1.75,1.25,2.0,2.25,1.25,1.583,2.154,1.692,1.615,2.154,2.154,1.833,2.0
4.75,3.0,1.5,3.25,2.5,3.0,4.5,4.918,4.46,3.23,4.92,2.846,4.08,5.25,0.0
1.0,1.25,1.0,1.5,0.75,0.75,2.0,1.667,1.462,1.538,1.077,0.923,2.385,1.5,4.0
1.5,0.25,0.5,0.5,0.25,0.5,0.75,0.9165,0.4614,0.4614,0.615,0.4614,0.846,0.4167,1.0
1.25,1.5,0.25,0.25,0.0,0.5,1.25,1.167,0.846,0.2307,0.2307,0.923,0.5386,1.167,2.0
2.25,1.25,1.25,2.5,3.0,1.25,1.0,2.0,1.0,1.0,1.308,1.462,1.462,1.917,0.0
0.25,0.5,0.25,0.5,0.0,0.75,0.0,0.25,0.5386,0.2307,0.3845,0.1538,0.4167,0.3333,0.0
,,,,,,,,,,,,,,88.0
0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0833,0.0,0.2307,0.769,0.0833,0.1666,0.0833,10.0
1.0,0.25,0.0,0.5,0.75,0.25,1.0,0.4167,0.5386,0.2307,0.2307,0.5386,0.5835,0.6665,10.0
0.75,0.0,0.0,0.0,1.0,0.0,1.25,1.0,0.1538,0.1538,0.3845,0.4614,0.4614,1.333,3.0
2.5,1.25,0.5,1.0,2.25,2.0,2.0,2.0,2.23,1.154,1.308,1.77,1.846,1.833,3.0
2.75,1.5,0.0,0.75,0.25,1.75,1.25,2.25,1.0,0.3076,0.6924,1.23,0.769,1.333,0.0
0.5,1.75,0.5,1.0,0.75,0.5,1.25,1.333,1.0,0.615,0.6924,1.23,0.846,0.6665,4.0
1.25,0.5,1.0,0.5,1.0,1.0,1.0,0.9165,0.846,0.769,0.5386,0.769,0.4167,0.9165,0.0
1.5,0.25,0.5,2.0,1.25,1.75,0.75,1.5,0.769,0.4614,0.846,0.769,0.9165,1.417,3.0
1.5,1.25,0.75,1.25,0.5,0.75,1.0,1.583,1.077,0.769,0.846,0.769,0.769,0.5,0.0
0.5,0.0,0.75,0.5,0.25,0.25,0.25,0.3333,0.2,0.6,0.3,0.2,0.1,0.5,2.0
0.25,0.0,1.0,0.5,0.25,0.0,0.25,0.5,0.769,0.846,0.3845,0.1538,0.3076,0.4167,1.0
0.5,0.5,0.75,0.25,0.75,0.25,0.25,0.8335,0.4614,0.923,0.1666,0.6665,0.4167,0.1666,0.0
1.0,0.0,0.5,1.0,0.5,0.25,0.75,0.6665,0.2307,0.615,0.4614,0.5386,0.4614,0.25,2.0
0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.1666,0.0,0.0833,0.0833,0.0833,0.0909,3.0
0.25,0.0,0.25,0.0,0.5,0.0,0.5,0.3635,0.1818,0.0909,0.3635,0.3635,0.2727,0.5454,3.0
0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.1818,0.1666,0.0833,0.25,0.0909,0.1818,0.0909,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1111,33.0
0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0833,0.0769,0.0769,0.0769,0.2307,0.1666,0.1666,0.0
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0833,0.0,0.1666,0.0,0.0909,17.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3076,0.0,0.0,0.0,9.0
0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0769,0.0769,0.0769,0.0769,0.3076,0.0833,0.0
0.25,0.25,0.5,0.25,0.0,0.0,0.0,0.0833,0.3845,0.3845,0.0769,0.2307,0.3076,0.1666,6.0
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0909,0.1818,0.0909,25.0
,,,,,,,,,,,,,,88.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1818,0.1666,0.0833,0.0,0.0,0.0833,0.0,6.0
0.75,0.75,0.25,0.0,0.5,0.5,0.25,0.9165,0.615,0.4614,0.3845,0.1666,0.6665,0.9165,1.0
0.25,0.75,0.75,0.5,0.75,1.5,1.0,0.5713,0.625,0.75,0.625,0.375,1.0,1.0,0.0
0.5,0.5,1.0,0.0,0.5,0.25,1.5,0.5,0.5713,0.6665,0.0,0.6665,0.3333,1.333,0.0
0.75,0.0,0.0,0.25,0.75,0.75,0.75,0.75,0.4614,0.0769,0.5386,0.4614,0.3333,0.5,4.0
0.0,0.0,0.25,0.25,0.0,0.25,0.75,0.1666,0.1538,0.2307,0.3076,0.3076,0.3333,0.6665,11.0
0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0833,0.5386,0.0833,0.25,0.0833,0.0,0.1666,7.0
0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.1666,0.1428,0.0,0.0,0.4285,0.4285,0.1666,14.0
1.25,0.75,1.0,0.75,1.0,0.25,2.25,1.583,0.846,1.308,0.923,0.769,0.846,2.334,0.0
0.0,0.25,0.0,0.25,0.0,0.5,0.5,0.25,0.0833,0.25,0.1666,0.0,0.3333,0.25,4.0
0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.5,0.2307,0.1538,0.1538,0.4614,0.2307,0.6665,1.0
0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.4546,0.5835,0.25,0.25,0.25,0.25,0.25,6.0
0.75,0.75,1.0,0.5,0.25,0.25,1.0,1.083,0.5835,1.167,0.5835,0.5,0.6665,1.167,0.0
0.25,0.0,0.25,0.0,0.75,0.5,0.25,0.3333,0.0833,0.4167,0.25,0.5835,0.3333,0.25,10.0
0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.1666,0.1538,0.2307,0.2307,0.25,0.25,0.1666,9.0
0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.1666,0.1538,0.1538,0.3076,0.1666,0.4167,0.25,10.0
0.25,0.25,0.0,1.0,0.5,0.0,0.25,0.727,0.25,0.5,0.727,0.1818,0.2727,0.1818,2.0
0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.4546,0.0833,0.3333,0.2727,0.2727,0.3635,0.727,9.0
0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.1666,0.0833,0.0,0.0833,0.1666,0.0833,6.0
0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0833,0.1666,0.0833,0.25,0.0909,1.0
